RP,RP053,I felt like I wasn t included.,ang,sad,neu,0,2,3,,,,,,
RP,RP054,You and Peppermint--,ang,sad,neu,0,2,3,,,,,,
RP,RP055,You always think you're not included.,ang,ang,ang,0,0,0,,,,,,
RP,RP056,"You think I don t know, I know you.",ang,ang,ang,0,0,0,,,,,,
RP,RP057,You don t know me baby.,ang,sad,ang,0,2,0,,,,,,
RP,RP058,"Well she successfully was put back into place, honey.",hap,hap,hap,1,1,1,,,,,,
RP,RP059,"Trinity, I want to know if you like actually cared about what your group thought and let them pick what they wanted to do.",neu,neu,oth,3,3,-1,,,,,,
RP,RP060,"Because our group, we did so well because Aja let us read through all the parts and like pick what we felt like we would be strong as.",neu,neu,oth,3,3,-1,,,,,,
RP,RP061,We all did parts that we related to.,neu,neu,oth,3,3,-1,,,,,,
RP,RP062,"'Cause the word that was thrown around in the work room, and I'm just gonna be real, was that you were a dictator.",ang,ang,oth,0,0,-1,,,,,,
RP,RP063,"Well this is the part about being a leader, is that you have to make decisions.",ang,ang,oth,0,0,-1,,,,,,
RP,RP064,So I made decisions based on the personalities of the people and what I thought that they would excel at.,ang,ang,oth,0,0,-1,,,,,,
RP,RP065,She obviously is a crafty queen.,ang,ang,oth,0,0,-1,,,,,,
RP,RP066,She makes sickening stuff out of paper.,ang,ang,oth,0,0,-1,,,,,,
RP,RP067,Why would she not excel in that aspect?,ang,ang,oth,0,0,-1,,,,,,
RP,RP068,"I knew that her personality with the way Eureka's personality is, they would be able to interact really well together.",neu,neu,neu,3,3,3,,,,,,
RP,RP069,It just sounds like dictator-y.,neu,neu,neu,3,3,3,,,,,,
RP,RP070,"I think it's your look. You have a very serious like bitch, don t fuck with me.",neu,neu,neu,3,3,3,,,,,,
RP,RP071,I've got fifty units of Botox in my face girl!,neu,sad,hap,3,2,1,,,,,,
RP,RP072,I don t know what y'all want from me.,neu,sad,hap,3,2,1,,,,,,
,TEOA001,say the word back,,,,,,,,,,,,
,TEOA002,say the word bar,,,,,,,,,,,,
,TEOA003,say the word base,,,,,,,,,,,,
,TEOA004,say the word bath,,,,,,,,,,,,
,TEOA005,say the word bean,,,,,,,,,,,,
,TEOA006,say the word beg,,,,,,,,,,,,
,TEOA007,say the word bite,,,,,,,,,,,,
,TEOA008,say the word boat,,,,,,,,,,,,
,TEOA009,say the word bone,,,,,,,,,,,,
,TEOA010,say the word book,,,,,,,,,,,,
,TEOA011,say the word bought,,,,,,,,,,,,
,TEOA012,say the word burn,,,,,,,,,,,,
,TEOA013,say the word cab,,,,,,,,,,,,
,TEOA014,say the word calm,,,,,,,,,,,,
,TEOA015,say the word came,,,,,,,,,,,,
,TEOA016,say the word cause,,,,,,,,,,,,
,TEOA017,say the word chain,,,,,,,,,,,,
,TEOA018,say the word chair,,,,,,,,,,,,
,TEOA019,say the word chalk,,,,,,,,,,,,
,TEOA020,say the word chat,,,,,,,,,,,,
,TEOA021,say the word check,,,,,,,,,,,,
,TEOA022,say the word cheek,,,,,,,,,,,,
,TEOA023,say the word chief,,,,,,,,,,,,
,TEOA024,say the word choice,,,,,,,,,,,,
,TEOA025,say the word cool,,,,,,,,,,,,
,TEOA026,say the word dab,,,,,,,,,,,,
,TEOA027,say the word date,,,,,,,,,,,,
,TEOA028,say the word dead,,,,,,,,,,,,
,TEOA029,say the word death,,,,,,,,,,,,
,TEOA030,say the word deep,,,,,,,,,,,,
,TEOA031,say the word dime,,,,,,,,,,,,
,TEOA032,say the word dip,,,,,,,,,,,,
,TEOA033,say the word ditch,,,,,,,,,,,,
,TEOA034,say the word dodge,,,,,,,,,,,,
,TEOA035,say the word dog,,,,,,,,,,,,
,TEOA036,say the word doll,,,,,,,,,,,,
,TEOA037,say the word door,,,,,,,,,,,,
,TEOA038,say the word fail,,,,,,,,,,,,
,TEOA039,say the word fall,,,,,,,,,,,,
,TEOA040,say the word far,,,,,,,,,,,,
,TEOA041,say the word fat,,,,,,,,,,,,
,TEOA042,say the word fit,,,,,,,,,,,,
,TEOA043,say the word five,,,,,,,,,,,,
,TEOA044,say the word food,,,,,,,,,,,,
,TEOA045,say the word gap,,,,,,,,,,,,
,TEOA046,say the word gas,,,,,,,,,,,,
,TEOA047,say the word gaze,,,,,,,,,,,,
,TEOA048,say the word germ,,,,,,,,,,,,
,TEOA049,say the word get,,,,,,,,,,,,
,TEOA050,say the word gin,,,,,,,,,,,,
,TEOA051,say the word goal,,,,,,,,,,,,
,TEOA052,say the word good,,,,,,,,,,,,
,TEOA053,say the word goose,,,,,,,,,,,,
,TEOA054,say the word gun,,,,,,,,,,,,
,TEOA055,say the word half,,,,,,,,,,,,
,TEOA056,say the word hall,,,,,,,,,,,,
,TEOA057,say the word hash,,,,,,,,,,,,
,TEOA058,say the word hate,,,,,,,,,,,,
,TEOA059,say the word have,,,,,,,,,,,,
,TEOA060,say the word haze,,,,,,,,,,,,
,TEOA061,say the word hire,,,,,,,,,,,,
,TEOA062,say the word hit,,,,,,,,,,,,
,TEOA063,say the word hole,,,,,,,,,,,,
,TEOA064,say the word home,,,,,,,,,,,,
,TEOA065,say the word hurl,,,,,,,,,,,,
,TEOA066,say the word hush,,,,,,,,,,,,
,TEOA067,say the word jail,,,,,,,,,,,,
,TEOA068,say the word jar,,,,,,,,,,,,
,TEOA069,say the word join,,,,,,,,,,,,
,TEOA070,say the word judge,,,,,,,,,,,,
,TEOA071,say the word jug,,,,,,,,,,,,
,TEOA072,say the word juice,,,,,,,,,,,,
,TEOA073,say the word keen,,,,,,,,,,,,
,TEOA074,say the word keep,,,,,,,,,,,,
,TEOA075,say the word keg,,,,,,,,,,,,
,TEOA076,say the word kick,,,,,,,,,,,,
,TEOA077,say the word kill,,,,,,,,,,,,
,TEOA078,say the word king,,,,,,,,,,,,
,TEOA079,say the word kite,,,,,,,,,,,,
,TEOA080,say the word knock,,,,,,,,,,,,
,TEOA081,say the word late,,,,,,,,,,,,
,TEOA082,say the word laud,,,,,,,,,,,,
,TEOA083,say the word lean,,,,,,,,,,,,
,TEOA084,say the word learn,,,,,,,,,,,,
,TEOA085,say the word lease,,,,,,,,,,,,
,TEOA086,say the word lid,,,,,,,,,,,,
,TEOA087,say the word life,,,,,,,,,,,,
,TEOA088,say the word limb,,,,,,,,,,,,
,TEOA089,say the word live,,,,,,,,,,,,
,TEOA090,say the word loaf,,,,,,,,,,,,
,TEOA091,say the word long,,,,,,,,,,,,
,TEOA092,say the word lore,,,,,,,,,,,,
,TEOA093,say the word lose,,,,,,,,,,,,
,TEOA094,say the word lot,,,,,,,,,,,,
,TEOA095,say the word love,,,,,,,,,,,,
,TEOA096,say the word luck,,,,,,,,,,,,
,TEOA097,say the word make,,,,,,,,,,,,
,TEOA098,say the word match,,,,,,,,,,,,
,TEOA099,say the word merge,,,,,,,,,,,,
,TEOA100,say the word mess,,,,,,,,,,,,
,TEOA101,say the word met,,,,,,,,,,,,
,TEOA102,say the word mill,,,,,,,,,,,,
,TEOA103,say the word mob,,,,,,,,,,,,
,TEOA104,say the word mode,,,,,,,,,,,,
,TEOA105,say the word mood,,,,,,,,,,,,
,TEOA106,say the word moon,,,,,,,,,,,,
,TEOA107,say the word mop,,,,,,,,,,,,
,TEOA108,say the word mouse,,,,,,,,,,,,
,TEOA109,say the word nag,,,,,,,,,,,,
,TEOA110,say the word name,,,,,,,,,,,,
,TEOA111,say the word near,,,,,,,,,,,,
,TEOA112,say the word neat,,,,,,,,,,,,
,TEOA113,say the word nice,,,,,,,,,,,,
,TEOA114,say the word note,,,,,,,,,,,,
,TEOA115,say the word numb,,,,,,,,,,,,
,TEOA116,say the word pad,,,,,,,,,,,,
,TEOA117,say the word page,,,,,,,,,,,,
,TEOA118,say the word pain,,,,,,,,,,,,
,TEOA119,say the word pass,,,,,,,,,,,,
,TEOA120,say the word pearl,,,,,,,,,,,,
,TEOA121,say the word peg,,,,,,,,,,,,
,TEOA122,say the word perch,,,,,,,,,,,,
,TEOA123,say the word phone,,,,,,,,,,,,
,TEOA124,say the word pick,,,,,,,,,,,,
,TEOA125,say the word pike,,,,,,,,,,,,
,TEOA126,say the word pole,,,,,,,,,,,,
,TEOA127,say the word pool,,,,,,,,,,,,
,TEOA128,say the word puff,,,,,,,,,,,,
,TEOA129,say the word rag,,,,,,,,,,,,
,TEOA130,say the word raid,,,,,,,,,,,,
,TEOA131,say the word rain,,,,,,,,,,,,
,TEOA132,say the word raise,,,,,,,,,,,,
,TEOA133,say the word rat,,,,,,,,,,,,
,TEOA134,say the word reach,,,,,,,,,,,,
,TEOA135,say the word read,,,,,,,,,,,,
,TEOA136,say the word red,,,,,,,,,,,,
,TEOA137,say the word ring,,,,,,,,,,,,
,TEOA138,say the word ripe,,,,,,,,,,,,
,TEOA139,say the word road,,,,,,,,,,,,
,TEOA140,say the word room,,,,,,,,,,,,
,TEOA141,say the word rose,,,,,,,,,,,,
,TEOA142,say the word rot,,,,,,,,,,,,
,TEOA143,say the word rough,,,,,,,,,,,,
,TEOA144,say the word rush,,,,,,,,,,,,
,TEOA145,say the word said,,,,,,,,,,,,
,TEOA146,say the word sail,,,,,,,,,,,,
,TEOA147,say the word search,,,,,,,,,,,,
,TEOA148,say the word seize,,,,,,,,,,,,
,TEOA149,say the word sell,,,,,,,,,,,,
,TEOA150,say the word shack,,,,,,,,,,,,
,TEOA151,say the word shall,,,,,,,,,,,,
,TEOA152,say the word shawl,,,,,,,,,,,,
,TEOA153,say the word sheep,,,,,,,,,,,,
,TEOA154,say the word shirt,,,,,,,,,,,,
,TEOA155,say the word should,,,,,,,,,,,,
,TEOA156,say the word shout,,,,,,,,,,,,
,TEOA157,say the word size,,,,,,,,,,,,
,TEOA158,say the word soap,,,,,,,,,,,,
,TEOA159,say the word soup,,,,,,,,,,,,
,TEOA160,say the word sour,,,,,,,,,,,,
,TEOA161,say the word south,,,,,,,,,,,,
,TEOA162,say the word sub,,,,,,,,,,,,
,TEOA163,say the word such,,,,,,,,,,,,
,TEOA164,say the word sure,,,,,,,,,,,,
,TEOA165,say the word take,,,,,,,,,,,,
,TEOA166,say the word talk,,,,,,,,,,,,
,TEOA167,say the word tape,,,,,,,,,,,,
,TEOA168,say the word team,,,,,,,,,,,,
,TEOA169,say the word tell,,,,,,,,,,,,
,TEOA170,say the word thin,,,,,,,,,,,,
,TEOA171,say the word third,,,,,,,,,,,,
,TEOA172,say the word thought,,,,,,,,,,,,
,TEOA173,say the word thumb,,,,,,,,,,,,
,TEOA174,say the word time,,,,,,,,,,,,
,TEOA175,say the word tip,,,,,,,,,,,,
,TEOA176,say the word tire,,,,,,,,,,,,
,TEOA177,say the word ton,,,,,,,,,,,,
,TEOA178,say the word tool,,,,,,,,,,,,
,TEOA179,say the word tough,,,,,,,,,,,,
,TEOA180,say the word turn,,,,,,,,,,,,
,TEOA181,say the word vine,,,,,,,,,,,,
,TEOA182,say the word voice,,,,,,,,,,,,
,TEOA183,say the word void,,,,,,,,,,,,
,TEOA184,say the word vote,,,,,,,,,,,,
,TEOA185,say the word wag,,,,,,,,,,,,
,TEOA186,say the word walk,,,,,,,,,,,,
,TEOA187,say the word wash,,,,,,,,,,,,
,TEOA188,say the word week,,,,,,,,,,,,
,TEOA189,say the word wheat,,,,,,,,,,,,
,TEOA190,say the word when,,,,,,,,,,,,
,TEOA191,say the word which,,,,,,,,,,,,
,TEOA192,say the word whip,,,,,,,,,,,,
,TEOA193,say the word white,,,,,,,,,,,,
,TEOA194,say the word wife,,,,,,,,,,,,
,TEOA195,say the word wire,,,,,,,,,,,,
,TEOA196,say the word witch,,,,,,,,,,,,
,TEOA197,say the word yearn,,,,,,,,,,,,
,TEOA198,say the word yes,,,,,,,,,,,,
,TEOA199,say the word young,,,,,,,,,,,,
,TEOA200,say the word youth,,,,,,,,,,,,
,TEOA201,say the word back,,,,,,,,,,,,
,TEOA202,say the word bar,,,,,,,,,,,,
,TEOA203,say the word base,,,,,,,,,,,,
,TEOA204,say the word bath,,,,,,,,,,,,
,TEOA205,say the word bean,,,,,,,,,,,,
,TEOA206,say the word beg,,,,,,,,,,,,
,TEOA207,say the word bite,,,,,,,,,,,,
,TEOA208,say the word boat,,,,,,,,,,,,
,TEOA209,say the word bone,,,,,,,,,,,,
,TEOA210,say the word book,,,,,,,,,,,,
,TEOA211,say the word bought,,,,,,,,,,,,
,TEOA212,say the word burn,,,,,,,,,,,,
,TEOA213,say the word cab,,,,,,,,,,,,
,TEOA214,say the word calm,,,,,,,,,,,,
,TEOA215,say the word came,,,,,,,,,,,,
,TEOA216,say the word cause,,,,,,,,,,,,
,TEOA217,say the word chain,,,,,,,,,,,,
,TEOA218,say the word chair,,,,,,,,,,,,
,TEOA219,say the word chalk,,,,,,,,,,,,
,TEOA220,say the word chat,,,,,,,,,,,,
,TEOA221,say the word check,,,,,,,,,,,,
,TEOA222,say the word cheek,,,,,,,,,,,,
,TEOA223,say the word chief,,,,,,,,,,,,
,TEOA224,say the word choice,,,,,,,,,,,,
,TEOA225,say the word cool,,,,,,,,,,,,
,TEOA226,say the word dab,,,,,,,,,,,,
,TEOA227,say the word date,,,,,,,,,,,,
,TEOA228,say the word dead,,,,,,,,,,,,
,TEOA229,say the word death,,,,,,,,,,,,
,TEOA230,say the word deep,,,,,,,,,,,,
,TEOA231,say the word dime,,,,,,,,,,,,
,TEOA232,say the word dip,,,,,,,,,,,,
,TEOA233,say the word ditch,,,,,,,,,,,,
,TEOA234,say the word dodge,,,,,,,,,,,,
,TEOA235,say the word dog,,,,,,,,,,,,
,TEOA236,say the word doll,,,,,,,,,,,,
,TEOA237,say the word door,,,,,,,,,,,,
,TEOA238,say the word fail,,,,,,,,,,,,
,TEOA239,say the word fall,,,,,,,,,,,,
,TEOA240,say the word far,,,,,,,,,,,,
,TEOA241,say the word fat,,,,,,,,,,,,
,TEOA242,say the word fit,,,,,,,,,,,,
,TEOA243,say the word five,,,,,,,,,,,,
,TEOA244,say the word food,,,,,,,,,,,,
,TEOA245,say the word gap,,,,,,,,,,,,
,TEOA246,say the word gas,,,,,,,,,,,,
,TEOA247,say the word gaze,,,,,,,,,,,,
,TEOA248,say the word germ,,,,,,,,,,,,
,TEOA249,say the word get,,,,,,,,,,,,
,TEOA250,say the word gin,,,,,,,,,,,,
,TEOA251,say the word goal,,,,,,,,,,,,
,TEOA252,say the word good,,,,,,,,,,,,
,TEOA253,say the word goose,,,,,,,,,,,,
,TEOA254,say the word gun,,,,,,,,,,,,
,TEOA255,say the word half,,,,,,,,,,,,
,TEOA256,say the word hall,,,,,,,,,,,,
,TEOA257,say the word hash,,,,,,,,,,,,
,TEOA258,say the word hate,,,,,,,,,,,,
,TEOA259,say the word have,,,,,,,,,,,,
,TEOA260,say the word haze,,,,,,,,,,,,
,TEOA261,say the word hire,,,,,,,,,,,,
,TEOA262,say the word hit,,,,,,,,,,,,
,TEOA263,say the word hole,,,,,,,,,,,,
,TEOA264,say the word home,,,,,,,,,,,,
,TEOA265,say the word hurl,,,,,,,,,,,,
,TEOA266,say the word hush,,,,,,,,,,,,
,TEOA267,say the word jail,,,,,,,,,,,,
,TEOA268,say the word jar,,,,,,,,,,,,
,TEOA269,say the word join,,,,,,,,,,,,
,TEOA270,say the word judge,,,,,,,,,,,,
,TEOA271,say the word jug,,,,,,,,,,,,
,TEOA272,say the word juice,,,,,,,,,,,,
,TEOA273,say the word keen,,,,,,,,,,,,
,TEOA274,say the word keep,,,,,,,,,,,,
,TEOA275,say the word keg,,,,,,,,,,,,
,TEOA276,say the word kick,,,,,,,,,,,,
,TEOA277,say the word kill,,,,,,,,,,,,
,TEOA278,say the word king,,,,,,,,,,,,
,TEOA279,say the word kite,,,,,,,,,,,,
,TEOA280,say the word knock,,,,,,,,,,,,
,TEOA281,say the word late,,,,,,,,,,,,
,TEOA282,say the word laud,,,,,,,,,,,,
,TEOA283,say the word lean,,,,,,,,,,,,
,TEOA284,say the word learn,,,,,,,,,,,,
,TEOA285,say the word lease,,,,,,,,,,,,
,TEOA286,say the word lid,,,,,,,,,,,,
,TEOA287,say the word life,,,,,,,,,,,,
,TEOA288,say the word limb,,,,,,,,,,,,
,TEOA289,say the word live,,,,,,,,,,,,
,TEOA290,say the word loaf,,,,,,,,,,,,
,TEOA291,say the word long,,,,,,,,,,,,
,TEOA292,say the word lore,,,,,,,,,,,,
,TEOA293,say the word lose,,,,,,,,,,,,
,TEOA294,say the word lot,,,,,,,,,,,,
,TEOA295,say the word love,,,,,,,,,,,,
,TEOA296,say the word luck,,,,,,,,,,,,
,TEOA297,say the word make,,,,,,,,,,,,
,TEOA298,say the word match,,,,,,,,,,,,
,TEOA299,say the word merge,,,,,,,,,,,,
,TEOA300,say the word mess,,,,,,,,,,,,
,TEOA301,say the word met,,,,,,,,,,,,
,TEOA302,say the word mill,,,,,,,,,,,,
,TEOA303,say the word mob,,,,,,,,,,,,
,TEOA304,say the word mode,,,,,,,,,,,,
,TEOA305,say the word mood,,,,,,,,,,,,
,TEOA306,say the word moon,,,,,,,,,,,,
,TEOA307,say the word mop,,,,,,,,,,,,
,TEOA308,say the word mouse,,,,,,,,,,,,
,TEOA309,say the word nag,,,,,,,,,,,,
,TEOA310,say the word name,,,,,,,,,,,,
,TEOA311,say the word near,,,,,,,,,,,,
,TEOA312,say the word neat,,,,,,,,,,,,
,TEOA313,say the word nice,,,,,,,,,,,,
,TEOA314,say the word note,,,,,,,,,,,,
,TEOA315,say the word numb,,,,,,,,,,,,
,TEOA316,say the word pad,,,,,,,,,,,,
,TEOA317,say the word page,,,,,,,,,,,,
,TEOA318,say the word pain,,,,,,,,,,,,
,TEOA319,say the word pass,,,,,,,,,,,,
,TEOA320,say the word pearl,,,,,,,,,,,,
,TEOA321,say the word peg,,,,,,,,,,,,
,TEOA322,say the word perch,,,,,,,,,,,,
,TEOA323,say the word phone,,,,,,,,,,,,
,TEOA324,say the word pick,,,,,,,,,,,,
,TEOA325,say the word pike,,,,,,,,,,,,
,TEOA326,say the word pole,,,,,,,,,,,,
,TEOA327,say the word pool,,,,,,,,,,,,
,TEOA328,say the word puff,,,,,,,,,,,,
,TEOA329,say the word rag,,,,,,,,,,,,
,TEOA330,say the word raid,,,,,,,,,,,,
,TEOA331,say the word rain,,,,,,,,,,,,
,TEOA332,say the word raise,,,,,,,,,,,,
,TEOA333,say the word rat,,,,,,,,,,,,
,TEOA334,say the word reach,,,,,,,,,,,,
,TEOA335,say the word read,,,,,,,,,,,,
,TEOA336,say the word red,,,,,,,,,,,,
,TEOA337,say the word ring,,,,,,,,,,,,
,TEOA338,say the word ripe,,,,,,,,,,,,
,TEOA339,say the word road,,,,,,,,,,,,
,TEOA340,say the word room,,,,,,,,,,,,
,TEOA341,say the word rose,,,,,,,,,,,,
,TEOA342,say the word rot,,,,,,,,,,,,
,TEOA343,say the word rough,,,,,,,,,,,,
,TEOA344,say the word rush,,,,,,,,,,,,
,TEOA345,say the word said,,,,,,,,,,,,
,TEOA346,say the word sail,,,,,,,,,,,,
,TEOA347,say the word search,,,,,,,,,,,,
,TEOA348,say the word seize,,,,,,,,,,,,
,TEOA349,say the word sell,,,,,,,,,,,,
,TEOA350,say the word shack,,,,,,,,,,,,
,TEOA351,say the word shall,,,,,,,,,,,,
,TEOA352,say the word shawl,,,,,,,,,,,,
,TEOA353,say the word sheep,,,,,,,,,,,,
,TEOA354,say the word shirt,,,,,,,,,,,,
,TEOA355,say the word should,,,,,,,,,,,,
,TEOA356,say the word shout,,,,,,,,,,,,
,TEOA357,say the word size,,,,,,,,,,,,
,TEOA358,say the word soap,,,,,,,,,,,,
,TEOA359,say the word soup,,,,,,,,,,,,
,TEOA360,say the word sour,,,,,,,,,,,,
,TEOA361,say the word south,,,,,,,,,,,,
,TEOA362,say the word sub,,,,,,,,,,,,
,TEOA363,say the word such,,,,,,,,,,,,
,TEOA364,say the word sure,,,,,,,,,,,,
,TEOA365,say the word take,,,,,,,,,,,,
,TEOA366,say the word talk,,,,,,,,,,,,
,TEOA367,say the word tape,,,,,,,,,,,,
,TEOA368,say the word team,,,,,,,,,,,,
,TEOA369,say the word tell,,,,,,,,,,,,
,TEOA370,say the word thin,,,,,,,,,,,,
,TEOA371,say the word third,,,,,,,,,,,,
,TEOA372,say the word thought,,,,,,,,,,,,
,TEOA373,say the word thumb,,,,,,,,,,,,
,TEOA374,say the word time,,,,,,,,,,,,
,TEOA375,say the word tip,,,,,,,,,,,,
,TEOA376,say the word tire,,,,,,,,,,,,
,TEOA377,say the word ton,,,,,,,,,,,,
,TEOA378,say the word tool,,,,,,,,,,,,
,TEOA379,say the word tough,,,,,,,,,,,,
,TEOA380,say the word turn,,,,,,,,,,,,
,TEOA381,say the word vine,,,,,,,,,,,,
,TEOA382,say the word voice,,,,,,,,,,,,
,TEOA383,say the word void,,,,,,,,,,,,
,TEOA384,say the word vote,,,,,,,,,,,,
,TEOA385,say the word wag,,,,,,,,,,,,
,TEOA386,say the word walk,,,,,,,,,,,,
,TEOA387,say the word wash,,,,,,,,,,,,
,TEOA388,say the word week,,,,,,,,,,,,
,TEOA389,say the word wheat,,,,,,,,,,,,
,TEOA390,say the word when,,,,,,,,,,,,
,TEOA391,say the word which,,,,,,,,,,,,
,TEOA392,say the word whip,,,,,,,,,,,,
,TEOA393,say the word white,,,,,,,,,,,,
,TEOA394,say the word wife,,,,,,,,,,,,
,TEOA395,say the word wire,,,,,,,,,,,,
,TEOA396,say the word witch,,,,,,,,,,,,
,TEOA397,say the word yearn,,,,,,,,,,,,
,TEOA398,say the word yes,,,,,,,,,,,,
,TEOA399,say the word young,,,,,,,,,,,,
,TEOA400,say the word youth,,,,,,,,,,,,
,TEOA401,say the word back,,,,,,,,,,,,
,TEOA402,say the word bar,,,,,,,,,,,,
,TEOA403,say the word base,,,,,,,,,,,,
,TEOA404,say the word bath,,,,,,,,,,,,
,TEOA405,say the word bean,,,,,,,,,,,,
,TEOA406,say the word beg,,,,,,,,,,,,
,TEOA407,say the word bite,,,,,,,,,,,,
,TEOA408,say the word boat,,,,,,,,,,,,
,TEOA409,say the word bone,,,,,,,,,,,,
,TEOA410,say the word book,,,,,,,,,,,,
,TEOA411,say the word bought,,,,,,,,,,,,
,TEOA412,say the word burn,,,,,,,,,,,,
,TEOA413,say the word cab,,,,,,,,,,,,
,TEOA414,say the word calm,,,,,,,,,,,,
,TEOA415,say the word came,,,,,,,,,,,,
,TEOA416,say the word cause,,,,,,,,,,,,
,TEOA417,say the word chain,,,,,,,,,,,,
,TEOA418,say the word chair,,,,,,,,,,,,
,TEOA419,say the word chalk,,,,,,,,,,,,
,TEOA420,say the word chat,,,,,,,,,,,,
,TEOA421,say the word check,,,,,,,,,,,,
,TEOA422,say the word cheek,,,,,,,,,,,,
,TEOA423,say the word chief,,,,,,,,,,,,
,TEOA424,say the word choice,,,,,,,,,,,,
,TEOA425,say the word cool,,,,,,,,,,,,
,TEOA426,say the word dab,,,,,,,,,,,,
,TEOA427,say the word date,,,,,,,,,,,,
,TEOA428,say the word dead,,,,,,,,,,,,
,TEOA429,say the word death,,,,,,,,,,,,
,TEOA430,say the word deep,,,,,,,,,,,,
,TEOA431,say the word dime,,,,,,,,,,,,
,TEOA432,say the word dip,,,,,,,,,,,,
,TEOA433,say the word ditch,,,,,,,,,,,,
,TEOA434,say the word dodge,,,,,,,,,,,,
,TEOA435,say the word dog,,,,,,,,,,,,
,TEOA436,say the word doll,,,,,,,,,,,,
,TEOA437,say the word door,,,,,,,,,,,,
,TEOA438,say the word fail,,,,,,,,,,,,
,TEOA439,say the word fall,,,,,,,,,,,,
,TEOA440,say the word far,,,,,,,,,,,,
,TEOA441,say the word fat,,,,,,,,,,,,
,TEOA442,say the word fit,,,,,,,,,,,,
,TEOA443,say the word five,,,,,,,,,,,,
,TEOA444,say the word food,,,,,,,,,,,,
,TEOA445,say the word gap,,,,,,,,,,,,
,TEOA446,say the word gas,,,,,,,,,,,,
,TEOA447,say the word gaze,,,,,,,,,,,,
,TEOA448,say the word germ,,,,,,,,,,,,
,TEOA449,say the word get,,,,,,,,,,,,
,TEOA450,say the word gin,,,,,,,,,,,,
,TEOA451,say the word goal,,,,,,,,,,,,
,TEOA452,say the word good,,,,,,,,,,,,
,TEOA453,say the word goose,,,,,,,,,,,,
,TEOA454,say the word gun,,,,,,,,,,,,
,TEOA455,say the word half,,,,,,,,,,,,
,TEOA456,say the word hall,,,,,,,,,,,,
,TEOA457,say the word hash,,,,,,,,,,,,
,TEOA458,say the word hate,,,,,,,,,,,,
,TEOA459,say the word have,,,,,,,,,,,,
,TEOA460,say the word haze,,,,,,,,,,,,
,TEOA461,say the word hire,,,,,,,,,,,,
,TEOA462,say the word hit,,,,,,,,,,,,
,TEOA463,say the word hole,,,,,,,,,,,,
,TEOA464,say the word home,,,,,,,,,,,,
,TEOA465,say the word hurl,,,,,,,,,,,,
,TEOA466,say the word hush,,,,,,,,,,,,
,TEOA467,say the word jail,,,,,,,,,,,,
,TEOA468,say the word jar,,,,,,,,,,,,
,TEOA469,say the word join,,,,,,,,,,,,
,TEOA470,say the word judge,,,,,,,,,,,,
,TEOA471,say the word jug,,,,,,,,,,,,
,TEOA472,say the word juice,,,,,,,,,,,,
,TEOA473,say the word keen,,,,,,,,,,,,
,TEOA474,say the word keep,,,,,,,,,,,,
,TEOA475,say the word keg,,,,,,,,,,,,
,TEOA476,say the word kick,,,,,,,,,,,,
,TEOA477,say the word kill,,,,,,,,,,,,
,TEOA478,say the word king,,,,,,,,,,,,
,TEOA479,say the word kite,,,,,,,,,,,,
,TEOA480,say the word knock,,,,,,,,,,,,
,TEOA481,say the word late,,,,,,,,,,,,
,TEOA482,say the word laud,,,,,,,,,,,,
,TEOA483,say the word lean,,,,,,,,,,,,
,TEOA484,say the word learn,,,,,,,,,,,,
,TEOA485,say the word lease,,,,,,,,,,,,
,TEOA486,say the word lid,,,,,,,,,,,,
,TEOA487,say the word life,,,,,,,,,,,,
,TEOA488,say the word limb,,,,,,,,,,,,
,TEOA489,say the word live,,,,,,,,,,,,
,TEOA490,say the word loaf,,,,,,,,,,,,
,TEOA491,say the word long,,,,,,,,,,,,
,TEOA492,say the word lore,,,,,,,,,,,,
,TEOA493,say the word lose,,,,,,,,,,,,
,TEOA494,say the word lot,,,,,,,,,,,,
,TEOA495,say the word love,,,,,,,,,,,,
,TEOA496,say the word luck,,,,,,,,,,,,
,TEOA497,say the word make,,,,,,,,,,,,
,TEOA498,say the word match,,,,,,,,,,,,
,TEOA499,say the word merge,,,,,,,,,,,,
,TEOA500,say the word mess,,,,,,,,,,,,
,TEOA501,say the word met,,,,,,,,,,,,
,TEOA502,say the word mill,,,,,,,,,,,,
,TEOA503,say the word mob,,,,,,,,,,,,
,TEOA504,say the word mode,,,,,,,,,,,,
,TEOA505,say the word mood,,,,,,,,,,,,
,TEOA506,say the word moon,,,,,,,,,,,,
,TEOA507,say the word mop,,,,,,,,,,,,
,TEOA508,say the word mouse,,,,,,,,,,,,
,TEOA509,say the word nag,,,,,,,,,,,,
,TEOA510,say the word name,,,,,,,,,,,,
,TEOA511,say the word near,,,,,,,,,,,,
,TEOA512,say the word neat,,,,,,,,,,,,
,TEOA513,say the word nice,,,,,,,,,,,,
,TEOA514,say the word note,,,,,,,,,,,,
,TEOA515,say the word numb,,,,,,,,,,,,
,TEOA516,say the word pad,,,,,,,,,,,,
,TEOA517,say the word page,,,,,,,,,,,,
,TEOA518,say the word pain,,,,,,,,,,,,
,TEOA519,say the word pass,,,,,,,,,,,,
,TEOA520,say the word pearl,,,,,,,,,,,,
,TEOA521,say the word peg,,,,,,,,,,,,
,TEOA522,say the word perch,,,,,,,,,,,,
,TEOA523,say the word phone,,,,,,,,,,,,
,TEOA524,say the word pick,,,,,,,,,,,,
,TEOA525,say the word pike,,,,,,,,,,,,
