TEYA774,say the word time,sad,2,
TEYA775,say the word tip,sad,2,
TEYA776,say the word tire,sad,2,
TEYA777,say the word ton,sad,2,
TEYA778,say the word tool,sad,2,
TEYA779,say the word tough,sad,2,
TEYA780,say the word turn,sad,2,
TEYA781,say the word vine,sad,2,
TEYA782,say the word voice,sad,2,
TEYA783,say the word void,sad,2,
TEYA784,say the word vote,sad,2,
TEYA785,say the word wag,sad,2,
TEYA786,say the word walk,sad,2,
TEYA787,say the word wash,sad,2,
TEYA788,say the word week,sad,2,
TEYA789,say the word wheat,sad,2,
TEYA790,say the word when,sad,2,
TEYA791,say the word which,sad,2,
TEYA792,say the word whip,sad,2,
TEYA793,say the word white,sad,2,
TEYA794,say the word wife,sad,2,
TEYA795,say the word wire,sad,2,
TEYA796,say the word witch,sad,2,
TEYA797,say the word yearn,sad,2,
TEYA798,say the word yes,sad,2,
TEYA799,say the word young,sad,2,
TEYA800,say the word youth,sad,2,
